year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2014,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,17629519.46127163,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2014,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,1,0,0,0,4.4137155,114.5653908
2014,Cambodia,NA,NA,NA,NA,4020161.604930132,1,2,NA,N,NA,753099640.7275437,15,NA,6258962103.581349,NA,NA,NA,Y,0,1,0,5,5,1,NA,1,3,4,12.5433216,104.8144914
2014,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,52578427.27997551,4,NA,NA,NA,NA,NA,N,0,1,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2014,India,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,3580476835.7795053,2045560909.2121964,NA,NA,NA,N,NA,NA,1,0,1,0,1,3,1,4,22.3511148,78.6677428
2014,Indonesia,10,10,1,0,NA,NA,4,3,Y,0,1822462140.3676152,11,NA,9250307308.530987,463405030.02363616,1,1,Y,NA,NA,0,1,1,2,1,7,1,8,-2.4833826,117.8902853
2014,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,9416615698.93902,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,13,8,21,36.5748441,139.2394179
2014,Kazakhstan,NA,NA,NA,NA,NA,NA,3,NA,Y,0,1238512837.8192055,1,NA,7058339869.896217,NA,NA,NA,N,NA,NA,1,2,3,0,1,4,0,4,48.1012954,66.7780818
2014,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,10552924.212941602,2,NA,973967902.0325115,NA,NA,NA,Y,NA,NA,0,2,2,1,1,3,17,20,41.5089324,74.724091
2014,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,3,NA,N,NA,3012872870.465133,14,NA,NA,NA,1,1,Y,NA,NA,0,3,3,0,1,1,0,1,20.0171109,103.378253
2014,Malaysia,NA,NA,NA,NA,NA,NA,1,1,Y,0,8050333.445824891,1,8258746930.771078,9441409290.12868,NA,NA,NA,Y,NA,NA,0,3,3,2,1,1,0,1,4.5693754,102.2656823
2014,Mongolia,NA,NA,NA,NA,NA,NA,2,NA,Y,834316153.4166615,389064305.71484715,4,NA,6016608064.759309,NA,NA,NA,N,63671434.32597539,2,1,2,3,0,NA,3,5,8,46.8250388,103.8499736
2014,Myanmar,NA,NA,NA,NA,0,1,3,NA,N,NA,455042001.74315584,4,NA,NA,120704636.15440956,1,1,N,943746.7824182406,3,1,2,3,1,1,0,3,3,17.1750495,95.9999652
2014,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,633869.1884354174,1,NA,11677245.24948573,NA,NA,NA,N,24770.256756384224,2,0,1,1,0,NA,1,6,7,28.3780464,83.9999901
2014,Pakistan,333,333,4,0,NA,NA,4,2,Y,1068967571.5650976,1088235274.7306304,9,NA,3908605425.407766,NA,NA,NA,N,NA,NA,0,4,4,0,NA,3,1,4,30.3308401,71.247499
2014,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,5133961034.468494,3416297318.1135225,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,4,0,4,14.5904492,120.9803621
2014,Russia,NA,NA,NA,NA,NA,NA,3,5,Y,1955428.4845703004,619256418.9096073,2,NA,3977091432.8966064,NA,NA,NA,Y,NA,NA,2,2,4,0,2,17,5,22,64.6863136,97.7453061
2014,Singapore,NA,NA,NA,NA,NA,NA,6,1,Y,2085790383.5416539,NA,NA,13861204204.34759,86854688137.25465,NA,NA,NA,N,NA,NA,0,3,3,0,NA,1,2,3,1.357107,103.8194992
2014,South Korea,NA,NA,NA,NA,NA,NA,3,NA,Y,13036189.897135336,NA,NA,NA,9450888332.274178,NA,NA,NA,Y,NA,NA,1,0,1,1,NA,20,7,27,36.638392,127.6961188
2014,Tajikistan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1277335428.4171414,11,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,1,2,1,3,38.6281733,70.8156541
2014,Thailand,NA,NA,NA,NA,NA,NA,4,1,Y,106896757.15650976,15330461.22662578,1,9593210364.377645,18664808621.10614,NA,NA,NA,Y,NA,NA,1,2,3,4,NA,13,18,31,14.8971921,100.83273
2014,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2014,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,5325605.202622624,1,NA,NA,NA,NA,NA,NA,15109856.621394401,4,0,2,2,0,NA,2,0,2,41.32373,63.9528098
2014,Viet Nam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,2853533578.335462,3,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,1,1,0,1,15.9266657,107.9650855
2015,Afghanistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,3,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2015,Bangladesh,419.34000000000003,419.34000000000003,7,0,16379431.576422645,1,1,NA,N,NA,635896679.7862083,5,NA,1063990233.7136075,NA,NA,NA,N,5701867.08132764,1,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2015,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,21742525.22866774,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2015,Brunei Darussalam,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,244357022.25277528,2,NA,NA,26141455.51261614,1,1,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2015,Cambodia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,961488433.079468,14,NA,7084786394.504289,NA,NA,NA,Y,0,1,0,5,5,0,NA,1,3,4,12.5433216,104.8144914
2015,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,27365635.68255977,2,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2015,India,NA,NA,NA,NA,NA,NA,4,1,N,NA,0,2,3432923034.539481,2536117367.070599,NA,NA,NA,N,NA,NA,0,1,1,1,1,3,1,4,22.3511148,78.6677428
2015,Indonesia,10.4,10.4,3,0,NA,NA,3,NA,Y,0,8255373840.820095,22,NA,10150913041.011574,1568998357.54228,3,1,Y,NA,NA,1,1,2,0,NA,7,2,9,-2.4833826,117.8902853
2015,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,10861707147.286888,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,14,9,23,36.5748441,139.2394179
2015,Kazakhstan,11,11,2,0,NA,NA,1,1,Y,0,2887638859.2785444,4,NA,19540801512.232563,NA,NA,NA,N,NA,NA,1,3,4,0,1,4,0,4,48.1012954,66.7780818
2015,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,412099043.10069346,4,NA,1446472332.6063116,NA,NA,NA,Y,NA,NA,0,2,2,0,1,3,17,20,41.5089324,74.724091
2015,Lao People's Democratic Republic,2.16,2.16,1,0,NA,NA,3,NA,N,NA,774172247.0146557,8,NA,NA,83554587.10862315,2,1,Y,0,1,0,2,2,0,NA,1,0,1,20.0171109,103.378253
2015,Malaysia,NA,NA,NA,NA,NA,NA,5,1,Y,0,1543549363.0809286,6,6615678269.916361,9192712904.4761,1296001601.127001,4,2,Y,NA,NA,1,1,2,0,NA,2,0,2,4.5693754,102.2656823
2015,Mongolia,NA,NA,NA,NA,88738397.64078598,2,2,4,Y,827826776.2122941,1493876439.5971766,7,NA,6797395442.705049,NA,NA,NA,N,NA,NA,0,3,3,0,NA,3,5,8,46.8250388,103.8499736
2015,Myanmar,197.9,197.9,6,0,49168057.354937315,2,2,NA,N,NA,234215488.42844316,3,NA,10880505471.489761,NA,NA,NA,N,NA,NA,0,2,2,1,NA,0,3,3,17.1750495,95.9999652
2015,Nepal,24.45,24.45,1,0,NA,NA,NA,NA,N,NA,34068365.911237724,4,NA,17052710.822895955,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,6,7,28.3780464,83.9999901
2015,Pakistan,2877.88,230.88,8,2647,18976170.728782304,1,4,4,Y,1060653057.0220017,13631680354.631655,31,NA,2302187267.2687006,1966340262.5327263,1,1,N,10167232.527316026,2,1,2,3,0,NA,4,2,6,30.3308401,71.247499
2015,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,1,5215306019.900774,3323021452.7163787,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,4,3,7,14.5904492,120.9803621
2015,Russia,33.6,28.8,1,4.800000000000001,NA,NA,7,3,Y,168152313.91812223,2120361362.3843393,5,NA,2468444333.233772,NA,NA,NA,Y,NA,NA,2,2,4,0,2,17,5,22,64.6863136,97.7453061
2015,Russia,33.6,28.8,1,4.800000000000001,NA,NA,7,3,Y,168152313.91812223,2120361362.3843393,5,NA,2468444333.233772,NA,NA,NA,Y,NA,NA,2,2,4,0,2,17,5,22,64.6863136,97.7453061
2015,Singapore,NA,NA,NA,NA,NA,NA,5,1,Y,2069566940.530735,NA,NA,11613687178.235483,84340085659.0855,NA,NA,NA,N,NA,NA,1,1,2,0,NA,1,2,3,1.357107,103.8194992
2015,South Korea,NA,NA,NA,NA,NA,NA,3,1,Y,12934793.378317095,NA,NA,NA,12507323701.076578,NA,NA,NA,Y,NA,NA,2,1,3,1,NA,21,11,32,36.638392,127.6961188
2015,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,Y,129347.93378317094,650346490.9157776,2,NA,1257283685.6296773,NA,NA,NA,N,NA,NA,0,3,3,0,1,2,1,3,38.6281733,70.8156541
2015,Thailand,16,16,1,0,NA,NA,5,2,Y,106065305.70220017,0,1,8219656066.948886,16619440310.482641,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,15,18,33,14.8971921,100.83273
2015,Turkmenistan,230.10000000000002,230.10000000000002,12,0,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2015,Uzbekistan,NA,NA,NA,NA,188324.2734312088,1,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,2,0,2,41.32373,63.9528098
2015,Viet Nam,NA,NA,NA,NA,NA,NA,2,NA,N,NA,1829243887.6435857,4,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,1,0,1,15.9266657,107.9650855
2016,Afghanistan,NA,NA,NA,NA,NA,NA,4,NA,N,NA,147104475.47557676,3,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2016,Bangladesh,NA,NA,NA,NA,NA,NA,4,1,N,NA,3340430626.3136506,15,NA,1187022287.8920586,NA,NA,NA,N,NA,NA,1,0,1,0,NA,2,1,3,24.4769288,90.2934413
2016,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,15734102.020043457,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2016,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,540196572.8494112,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2016,Cambodia,NA,NA,NA,NA,NA,NA,4,NA,N,NA,1305778520.1031191,11,NA,8094757184.431638,NA,NA,NA,Y,163641512.93384,3,1,1,2,2,NA,1,3,4,12.5433216,104.8144914
2016,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2016,India,NA,NA,NA,NA,NA,NA,2,3,N,NA,NA,NA,4011125046.382452,2514530701.9564404,NA,NA,NA,N,NA,NA,1,2,3,0,1,3,2,5,22.3511148,78.6677428
2016,Indonesia,12,12,2,0,NA,NA,3,2,Y,0,4967849745.952227,16,4614267089.717515,16695503857.299301,100260645.29025185,1,1,Y,NA,NA,0,1,1,6,NA,7,2,9,-2.4833826,117.8902853
2016,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,8182583157.778105,11933855095.179707,NA,NA,NA,Y,NA,NA,0,1,1,9,NA,14,8,22,36.5748441,139.2394179
2016,Kazakhstan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,3038235060.9542794,2,NA,19274613790.478447,NA,NA,NA,N,NA,NA,1,1,2,0,2,4,0,4,48.1012954,66.7780818
2016,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,97307622.6287768,1,NA,1658724295.3519046,NA,NA,NA,Y,NA,NA,1,1,2,0,1,4,21,25,41.5089324,74.724091
2016,Lao People's Democratic Republic,2.4,2.4,1,0,NA,NA,2,NA,N,NA,5134602908.867711,18,NA,NA,NA,NA,NA,Y,39161596.84957916,2,1,4,5,1,NA,1,0,1,20.0171109,103.378253
2016,Malaysia,NA,NA,NA,NA,NA,NA,4,1,Y,0,956249667.2878934,1,8315261238.271573,15156650040.78075,NA,NA,NA,Y,NA,NA,0,1,1,3,NA,2,0,2,4.5693754,102.2656823
2016,Mongolia,NA,NA,NA,NA,2066440.1797515757,1,2,NA,Y,816901904.6323189,612535342.8312725,7,NA,6859908732.549714,NA,NA,NA,N,NA,NA,1,0,1,0,NA,3,5,8,46.8250388,103.8499736
2016,Myanmar,18.75,18.75,1,0,NA,NA,1,NA,N,NA,114600905.52742906,5,NA,11077541457.913467,NA,NA,NA,N,2060715.9543863744,1,0,1,1,0,NA,0,3,3,17.1750495,95.9999652
2016,Nepal,NA,NA,NA,NA,NA,NA,2,NA,N,NA,296850829.0269801,6,NA,145240005.7323061,NA,NA,NA,N,19250655.802512195,4,0,1,1,0,NA,1,6,7,28.3780464,83.9999901
2016,Pakistan,NA,NA,NA,NA,NA,NA,7,5,Y,1046655565.3101585,7622126273.242974,19,NA,2780806913.1966534,41079925.34419721,1,1,N,47709559.61370057,1,0,0,0,0,NA,4,2,6,30.3308401,71.247499
2016,Philippines,NA,NA,NA,NA,9939491.586187618,2,2,NA,N,NA,2505964729.985829,6,5252471702.711514,5031061374.834905,NA,NA,NA,Y,NA,NA,0,1,1,4,NA,4,3,7,14.5904492,120.9803621
2016,Russia,NA,NA,NA,NA,NA,NA,5,4,Y,165933199.37843975,27449545229.174377,8,NA,4419094710.65701,NA,NA,NA,Y,NA,NA,1,2,3,2,2,17,5,22,64.6863136,97.7453061
2016,Russia,NA,NA,NA,NA,NA,NA,5,4,Y,165933199.37843975,27449545229.174377,8,NA,4419094710.65701,NA,NA,NA,Y,NA,NA,1,2,3,2,2,17,5,22,64.6863136,97.7453061
2016,Singapore,NA,NA,NA,NA,NA,NA,2,NA,Y,2042254761.5807972,NA,NA,15343978819.087051,86734226479.41925,NA,NA,NA,N,NA,NA,0,1,1,1,NA,1,2,3,1.357107,103.8194992
2016,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,12764092.259879982,NA,NA,NA,14969135964.57134,NA,NA,NA,Y,NA,NA,0,2,2,2,2,22,13,35,36.638392,127.6961188
2016,Tajikistan,NA,NA,NA,NA,NA,NA,4,1,Y,127640.92259879982,515566507.8202333,8,NA,1479655223.9983315,151545969.27799994,1,1,N,NA,NA,0,1,1,0,1,2,1,3,38.6281733,70.8156541
2016,Thailand,323.8,323.8,3,0,NA,NA,4,2,Y,104665556.53101584,0,2,9031163188.725758,19790611524.804348,NA,NA,NA,Y,NA,NA,0,2,2,4,NA,15,20,35,14.8971921,100.83273
2016,Turkmenistan,15.5,15.5,2,0,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2016,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,18493604.71885212,2,NA,NA,NA,NA,NA,NA,24702172.017323915,2,1,0,1,0,NA,2,0,2,41.32373,63.9528098
2016,Viet Nam,NA,NA,NA,NA,NA,NA,6,NA,N,NA,5784909419.410345,9,NA,NA,NA,3,2,N,NA,NA,0,1,1,0,1,1,0,1,15.9266657,107.9650855
2017,Afghanistan,1.5,1.5,1,0,NA,NA,2,NA,N,NA,163275809.4189704,5,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,1,1,0,1,33.7680065,66.2385139
2017,Bangladesh,NA,NA,NA,NA,NA,NA,2,1,N,NA,2052839818.6122742,6,NA,1354319986.934483,NA,NA,NA,N,NA,NA,0,0,0,0,NA,2,1,3,24.4769288,90.2934413
2017,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,22804953.846373845,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2017,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,NA,1095514131.9097347,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,4.4137155,114.5653908
2017,Cambodia,NA,NA,NA,NA,NA,NA,3,1,N,NA,909931087.3446982,12,NA,9231325494.388823,NA,NA,NA,Y,0,1,0,4,4,1,NA,1,3,4,12.5433216,104.8144914
2017,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2017,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,4451520797.337575,4225621431.017356,NA,NA,NA,N,NA,NA,0,1,1,0,2,3,2,5,22.3511148,78.6677428
2017,Indonesia,27.6,27.6,3,0,NA,NA,1,NA,Y,0,7540367323.600352,25,6735543818.331364,17429450257.90833,447584498.77610976,2,2,Y,NA,NA,0,1,1,0,1,7,2,9,-2.4833826,117.8902853
2017,Japan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,10775299342.621002,11276068176.571793,NA,NA,NA,Y,NA,NA,0,0,0,1,NA,14,8,22,36.5748441,139.2394179
2017,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,3931770818.097821,12,NA,17745352022.499943,637495027.7892724,2,2,N,NA,NA,1,1,2,0,1,5,0,5,48.1012954,66.7780818
2017,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,2,NA,N,NA,251699116.1495565,3,NA,1745471656.14445,NA,1,1,Y,0,1,0,2,2,0,1,4,20,24,41.5089324,74.724091
2017,Lao People's Democratic Republic,52.3,52.3,4,0,NA,NA,2,NA,N,NA,3493867006.590027,17,NA,NA,NA,NA,NA,Y,113031949.54854625,4,1,1,2,0,1,1,1,2,20.0171109,103.378253
2017,Malaysia,110,110,1,0,NA,NA,4,NA,Y,0,4930141865.081237,5,8543528357.054866,23021703651.26339,NA,NA,NA,Y,NA,NA,0,1,1,1,1,2,1,3,4.5693754,102.2656823
2017,Mongolia,NA,NA,NA,NA,381542.44573349,1,NA,1,Y,801565457.3381815,173301274.19443068,3,NA,6990768856.216473,NA,NA,NA,N,NA,NA,0,1,1,0,NA,3,6,9,46.8250388,103.8499736
2017,Myanmar,NA,NA,NA,NA,15469.515833759113,2,2,2,N,NA,489191339.2945992,7,NA,11753724230.360771,NA,NA,NA,N,NA,NA,0,2,2,0,1,0,3,3,17.1750495,95.9999652
2017,Nepal,NA,NA,NA,NA,NA,NA,2,1,N,NA,238724542.99191892,5,NA,271389664.6172313,NA,NA,NA,N,0,3,0,1,1,0,1,1,6,7,28.3780464,83.9999901
2017,Pakistan,1623.6,1623.6,4,0,NA,NA,6,6,Y,1027005742.214545,8592914320.033094,27,NA,4750907684.053218,NA,NA,NA,N,190771.222866745,1,0,1,1,0,1,4,2,6,30.3308401,71.247499
2017,Pakistan,1623.6,1623.6,4,0,NA,NA,6,6,Y,1027005742.214545,8592914320.033094,27,NA,4750907684.053218,NA,NA,NA,N,190771.222866745,1,0,1,1,0,1,4,2,6,30.3308401,71.247499
2017,Philippines,NA,NA,NA,NA,NA,NA,3,NA,N,NA,312299184.31256557,12,4634402921.334341,2962959301.6692314,288062586.23090893,1,1,Y,9538561.14333724,2,1,1,2,1,NA,4,3,7,14.5904492,120.9803621
2017,Russia,NA,NA,NA,NA,NA,NA,3,5,Y,162817983.5218181,0,2,NA,5750611609.308278,NA,NA,NA,Y,NA,NA,2,3,5,0,2,17,5,22,64.6863136,97.7453061
2017,Singapore,NA,NA,NA,NA,NA,NA,3,1,Y,2003913643.3454535,NA,NA,34076029108.28227,111463104921.09183,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,1.357107,103.8194992
2017,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,12524460.270909086,NA,NA,NA,15518321398.788725,NA,NA,NA,Y,NA,NA,0,1,1,1,NA,22,13,35,36.638392,127.6961188
2017,Tajikistan,3,3,2,0,NA,NA,1,NA,Y,125244.60270909085,407598357.4997671,8,NA,1601361494.7643874,NA,NA,NA,N,NA,NA,0,1,1,0,1,2,1,3,38.6281733,70.8156541
2017,Thailand,58.2,58.2,3,0,NA,NA,3,3,Y,102700574.2214545,0,1,11143307543.056213,29551384386.267067,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,15,20,35,14.8971921,100.83273
2017,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2017,Uzbekistan,107,107,2,0,NA,NA,1,NA,N,NA,0,2,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,NA,2,0,2,41.32373,63.9528098
2017,Viet Nam,NA,NA,NA,NA,NA,NA,5,1,N,NA,1882055441.99265,6,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,1,1,0,1,15.9266657,107.9650855
2018,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,3,475152491.5997146,NA,NA,NA,NA,N,NA,NA,0,1,1,1,NA,1,0,1,33.7680065,66.2385139
2018,Bangladesh,266.9,266.9,5,0,NA,NA,NA,1,N,NA,7403739894.926602,7,816736492.9229318,2746766234.681157,NA,NA,NA,N,0,1,0,0,0,1,NA,2,1,3,24.4769288,90.2934413
2018,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,24903552.20878065,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2018,Brunei Darussalam,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,2133635404.668759,5,156245003.47650832,1929277361.1679108,NA,NA,NA,N,NA,NA,1,0,1,0,NA,0,0,0,4.4137155,114.5653908
2018,Cambodia,3,3,1,0,1341142254.3632174,2,3,1,N,NA,2185152120.6931334,9,5210997548.568506,10414526579.196524,NA,NA,NA,Y,0,3,1,1,2,0,NA,1,3,4,12.5433216,104.8144914
2018,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,1,604072078.5844027,NA,NA,NA,NA,N,NA,NA,0,3,3,0,NA,0,0,0,40.3736611,127.0870417
2018,India,NA,NA,NA,NA,NA,NA,4,1,N,NA,106937.92767895081,1,2641294629.637004,4669479407.801849,NA,NA,NA,N,NA,NA,0,2,2,1,2,5,2,7,22.3511148,78.6677428
2018,Indonesia,NA,NA,NA,NA,NA,NA,1,1,Y,0,2428324375.5845428,12,17554534302.187428,23510683388.908783,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,8,2,10,-2.4833826,117.8902853
2018,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,13970301818.369747,12106575406.023836,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,15,8,23,36.5748441,139.2394179
2018,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,886631959.5390399,1,5202134078.602781,15342334302.263254,NA,NA,NA,N,35334.56942010355,1,0,2,2,0,1,5,1,6,48.1012954,66.7780818
2018,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,2,NA,N,NA,106900290.49080072,3,711195949.4849561,1647969933.563467,NA,NA,NA,Y,NA,NA,0,1,1,0,1,4,21,25,41.5089324,74.724091
2018,Lao People's Democratic Republic,8,8,1,0,NA,NA,2,1,N,NA,489309145.4855636,11,6816810409.7624035,NA,NA,NA,NA,Y,0,2,0,0,0,0,NA,2,5,7,20.0171109,103.378253
2018,Malaysia,NA,NA,NA,NA,NA,NA,1,1,Y,0,19118820442.91739,8,12308437147.643824,27293491876.418434,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,4,1,5,4.5693754,102.2656823
2018,Mongolia,NA,NA,NA,NA,NA,NA,2,1,Y,784128744.1381782,424785568.2046428,7,2593553849.122603,7266005575.867237,NA,NA,NA,N,61145354.97697297,3,0,2,2,0,1,3,7,10,46.8250388,103.8499736
2018,Myanmar,NA,NA,NA,NA,0,1,6,NA,N,NA,123203664.74705227,13,3536663595.6958685,8972042737.246344,NA,NA,NA,N,1285299.2838174328,6,0,0,0,0,NA,0,3,3,17.1750495,95.9999652
2018,Nepal,NA,NA,NA,NA,NA,NA,2,1,N,NA,307611431.0840397,9,304445581.1588566,360730363.5431293,NA,NA,NA,N,0,3,0,1,1,0,NA,2,6,8,28.3780464,83.9999901
2018,Pakistan,1010.6,700.5,5,310.1,NA,NA,7,2,Y,1837801744.0738552,1775455401.3966014,5,4427890016.0195055,2692222551.374888,NA,NA,NA,N,12780556.398043621,6,0,3,3,1,1,4,2,6,30.3308401,71.247499
2018,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,476416841.2644207,33,5051520331.144565,1828651662.703519,NA,NA,NA,Y,63618.10530091382,2,1,1,2,0,NA,4,3,7,14.5904492,120.9803621
2018,Russia,NA,NA,NA,NA,NA,NA,9,2,Y,159276151.15306747,2212120980.100209,1,8058903049.537947,4509533586.950748,NA,NA,NA,Y,NA,NA,1,2,3,0,1,18,5,23,64.6863136,97.7453061
2018,Russia,NA,NA,NA,NA,NA,NA,9,2,Y,159276151.15306747,2212120980.100209,1,8058903049.537947,4509533586.950748,NA,NA,NA,Y,NA,NA,1,2,3,0,2,18,5,23,64.6863136,97.7453061
2018,Singapore,NA,NA,NA,NA,NA,NA,6,NA,Y,1960321860.3454456,NA,NA,80935397749.13284,109671393615.081,NA,NA,NA,N,NA,NA,1,1,2,0,NA,1,2,3,1.357107,103.8194992
2018,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,12252011.627159035,NA,NA,7508633806.730643,18930373778.409077,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,22,16,38,36.638392,127.6961188
